,image_name,group_id,group_start_frame_idx,frame_idx,left_most_column,right_most_column,left_most_index,right_most_index
1,content\data\images\10H-35L\image_group_18_frame_1884.0.jpg,18,1847.0,1884.0,688,1419,5,2
2,content\data\images\10H-35L\image_group_18_frame_1886.0.jpg,18,1847.0,1886.0,513,1147,0,6
3,content\data\images\10H-35L\image_group_18_frame_1887.0.jpg,18,1847.0,1887.0,1004,1419,7,1
4,content\data\images\10H-35L\image_group_18_frame_1889.0.jpg,18,1847.0,1889.0,514,1411,3,4
5,content\data\images\10H-35L\image_group_18_frame_1890.0.jpg,18,1847.0,1890.0,1116,1418,8,3
6,content\data\images\10H-35L\image_group_18_frame_1891.0.jpg,18,1847.0,1891.0,513,879,1,7
7,content\data\images\10H-35L\image_group_18_frame_1892.0.jpg,18,1847.0,1892.0,706,1419,6,0
8,content\data\images\10H-35L\image_group_18_frame_1894.0.jpg,18,1847.0,1894.0,514,1147,4,5
0,content\data\images\10H-35L\image_group_19_frame_2313.0.jpg,19,1902.0,2313.0,512,793,0,8
1,content\data\images\10H-35L\image_group_19_frame_2314.0.jpg,19,1902.0,2314.0,594,1417,5,4
2,content\data\images\10H-35L\image_group_19_frame_2316.0.jpg,19,1902.0,2316.0,512,1363,1,5
3,content\data\images\10H-35L\image_group_19_frame_2317.0.jpg,19,1902.0,2317.0,1080,1417,8,3
4,content\data\images\10H-35L\image_group_19_frame_2318.0.jpg,19,1902.0,2318.0,512,907,2,7
5,content\data\images\10H-35L\image_group_19_frame_2319.0.jpg,19,1902.0,2319.0,810,1417,6,2
